ACTIVE_ORG_1,ASSET_ID,PROBLEM_ABSTRACT,TICKET_NUMBER,TICKET_OPENED,TICKET_STATE,TICKET_TYPE,ACTIVE_ORG_x,ticket_create,month_create,year_create,ticket,ticket_type,1,2,3,4,5,6,1_2_min,2_3_min,3_4_min,4_5_min,5_6_min,first_Esc_date,Last_Esc_date,total_wt,Escalation_cnt,TICKET_OPENED_DATE,TICKET_CLOSED_DATE,TICKET_CLEARED_DATE,LAST_MODIFIED_DATE,TOD,SEVERITY,SEVERITY_CLASSIFICATION,CLIENT_NAME,LOCATION_ADDRESS_1,LOCATION_CITY,LOCATION_STATE_PROVINCE,LOCATION_ZIPPOSTAL,Client_Ticket,Clientticket,MCN,ORG_GROUP,ACTIVE_ORG_y,TICKET_CATEGORY,TICKET_TYPE_DESC_TX,RESOLUTION_TEXT,ROOT_CAUSE_DESC_TX,TROUBLE_REPT_DESC_TX,SA_TOUCHED,Tech_Touched_All,UPDATE_FLAG,Financial_Srvc,GOLIATH_Initial_Root_Cause,uno,open_fitst_min
US-GNMC-HMC,172.23.100.241,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.241 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 726 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 474 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStrin",272871240,1/2/2020 16:53,Cancel,1,US-GNMC-HMC,1/2/2020 16:53,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SK-GCSC-CRMT,DHLIFBNGA10_S0013,OOP DHLIFBNGA10_S0013 switch is down || Device moved to OOP queue,272871149,1/2/2020 16:53,Deferred - Other,8,SK-GCSC-CRMT,1/2/2020 16:53,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-GNMC-HMC,172.23.100.73,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.73 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 426 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 173 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetString",272871241,1/2/2020 16:53,Cancel,1,US-GNMC-HMC,1/2/2020 16:53,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SK-GCSC-CRMT,DHLIFBNGA10_S0014,OOP DHLIFBNGA10_S0014 switch is down at 2020-01-02 16:48:55 || Device moved to OOP queue,272871150,1/2/2020 16:53,Deferred - Other,8,SK-GCSC-CRMT,1/2/2020 16:53,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-GNMC-HMC,172.23.100.90,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.90 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 2195 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 2377 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStri",272871238,1/2/2020 16:53,Cancel,1,US-GNMC-HMC,1/2/2020 16:53,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MO-BGTN-VOIP,BDBL0006VM002,NAGIOS,272871159,1/2/2020 16:53,Closed,1,MO-BGTN-VOIP,1/2/2020 16:53,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:53,1/2/2020 16:57,1/2/2020 16:57,1/2/2020 16:57,16,3,,,,,,,,,,IMSVOIP,MO-BGTN-VOIP,,Auto Detect,,Network,D2-Trinity-Broadsoft,0,1,0,VOIP,,1,
VIRTL-DS1,  DHEC985574   ATI ,Express Ticketing: Circuit Down,272871239,1/2/2020 16:53,Closed,24,VIRTL-DS1,1/2/2020 16:53,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:53,1/4/2020 20:49,1/2/2020 20:49,1/4/2020 20:50,16,2,,TELESPHERE NETWORKS,,,WI,,1163487,1163487,TB6735,AV_12361974,VIRTL-DS1,,Web,Any LEC/PTT related outage that is not major (Unscheduled Maint.Emergency Maint.LEC/PTT Power Outage,Access Provider / IXC,Circuit Down,0,0,0,NB-IPVPN,,1,
US-ENTBB-SA,1454143_1,BW UPGRADE 12.0Mbps/1.0Mbps to 45.0Mbps/6.0Mbps 6641491 WIP,272871251,1/2/2020 16:53,Closed,0,US-ENTBB-SA,1/2/2020 16:53,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:53,1/17/2020 18:09,1/17/2020 18:09,1/17/2020 18:09,16,5,,EarthLink,,,MO,,172692133,172692133,,HSIA-E1011623,US-ENTBB-SA,,Client,BAN:300163616*Technology: FTTN-BP*Speed upgraded to: 45.0Mbps/6.0Mbps,Network,MACD Request,0,1,0,BROADBAND ACCESS,,1,
US-GNMC-HMC,172.23.100.156,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.156 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 1023 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 772 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStri",272871205,1/2/2020 16:53,Cancel,1,US-GNMC-HMC,1/2/2020 16:53,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-GNMC-HMC,172.23.100.89,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.89 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 2307 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 2054 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStri",272871246,1/2/2020 16:53,Cancel,1,US-GNMC-HMC,1/2/2020 16:53,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-ENTBB-SA,1143471_1,"H TELL CITY, IN OUTAGE ",272871115,1/2/2020 16:54,Closed,0,US-ENTBB-SA,1/2/2020 16:54,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:54,1/6/2020 8:24,1/6/2020 8:24,1/6/2020 8:24,16,1,,METTEL,,,IN,,4430850,4430850,,DSL291230,US-ENTBB-SA,,Client,An Outage occurred due to a Scheduled Maintenance and has been restored.  ,Scheduled Project,Circuit Down,0,1,0,BROADBAND ACCESS,,1,
US-GNMC-HMC,172.23.100.51,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.51 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 452 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 200 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetString",272871333,1/2/2020 16:54,Cancel,1,US-GNMC-HMC,1/2/2020 16:54,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IL-GCSC-STFM,USSTAFSJEUT0401UJZZ01,"pingResponseState received for USSTAFSJEUT0401UJDM01 (2001:1890:e00e:fffe::a:ba81) from rlpv0486 cec0486-2.  Device fails to respond to ping.  Thu, 02 Jan 2020 16:51:51 GMT+00:00.  D2 IMPACTS: USSTAFSJEUT0401UJSW01,pingResponseState,Critical,rlpv0486;USST",272871301,1/2/2020 16:54,Closed,1,IL-GCSC-STFM,1/2/2020 16:54,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:54,1/3/2020 9:27,1/3/2020 9:24,1/3/2020 9:27,16,4,,STATE FARM INSURANCE_8310007410288,8431 S 700 E,SANDY,UT,84070,,,,NF_STFB,IL-GCSC-STFM,ACT,Auto Detect,"pingresponse 	NMTE	NMTE CCLR	Quick Check",Application,SNMP,1,1,0,SD WAN,,1,
GR-GCSC-HMC,DOAGFSIEURIL01R, DOAGFSIEURIL01R partition is down at 2020-01-02 16:47:04,272871298,1/2/2020 16:53,Closed,1,GR-GCSC-HMC,1/2/2020 16:53,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:53,1/2/2020 17:14,1/2/2020 16:54,1/2/2020 17:15,16,4,,FOOD SAFETY AND INSPECTION SVCS (FSIS),110 4-H Park Rd.,EUREKA,IL,61530,,,,MC_DOAG_FSIS,GR-GCSC-HMC,AIP,Auto Detect,Customer Power Issue,Environment,SNMP,0,0,0,OUTSOURCING,POWER,1,
US-GNMC-HMC,172.23.100.96,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.96 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 1188 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 1189 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStri",272871322,1/2/2020 16:53,Cancel,1,US-GNMC-HMC,1/2/2020 16:53,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-GNMC-HMC,172.23.100.234,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.234 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 1939 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 1698 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStr",272871207,1/2/2020 16:54,Cancel,1,US-GNMC-HMC,1/2/2020 16:54,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
US-GNMC-HMC,172.23.100.254,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.254 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 1475 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 1224 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStr",272871326,1/2/2020 16:54,Cancel,1,US-GNMC-HMC,1/2/2020 16:54,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-GCSC-MIS,12.247.125.62,Site is down. - EVERCOM INC.,272871116,1/2/2020 16:54,Closed,0,GU-GCSC-MIS,1/2/2020 16:54,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:54,1/3/2020 13:03,1/3/2020 12:59,1/3/2020 13:03,16,1,,EVERCOM INC.,4395 QUEHANNA HWY,KARTHAUS TWP,PA,16845,,,19788,19788,GU-GCSC-MIS,AIP,Client,"Any Outage caused by any Custr issue (Virus, cust. equip., Inside wiring or info. Needed by cust.",Network,Outage/Degradation/Data,0,1,0,MIS,NTF,1,
GU-GCSC-HMC,USTWIMSANTX05R , USTWIMSANTX05R router is down at 2020-01-02 16:47:44,272871299,1/2/2020 16:54,Closed,1,GU-GCSC-HMC,1/2/2020 16:54,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:54,1/3/2020 11:02,1/3/2020 0:17,1/3/2020 11:02,16,4,,M_TOTAL WINE & MORE,125  NW LOOP 410,SAN ANTONIO,TX,782165389,,,,AM_12352197,GU-GCSC-HMC,AIP,Auto Detect,Informational,INFO,Outage/Node Down,0,1,0,EVPN,WAN,1,
US-GNMC-HMC,172.23.100.250,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.250 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 299 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 46 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetString",272871329,1/2/2020 16:54,Cancel,1,US-GNMC-HMC,1/2/2020 16:54,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-GCSC-HMC,GBGBEXWAW0004H,SYSLOG:ASHE>> Event Flood Alarm: Node: GBGBEXNCE0001R OSPF-5-ADJCHG: Process: Received 10 events between 1/2/2020 15:09:08 and 1/2/2020 16:53:52.,272871208,1/2/2020 16:54,Closed,1,GU-GCSC-HMC,1/2/2020 16:54,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:54,1/2/2020 19:13,1/2/2020 18:11,1/2/2020 19:14,16,1,,IBM - EQUIFAX,,,,,,,,EV_EQFX,GU-GCSC-HMC,AIP,Auto Detect,Alarm came clear prior isolation ,Network,SNMP,0,1,0,EVPN,,1,
US-GNMC-HMC,172.23.100.218,"
[1] .1.3.6.1.4.1.733.6.3.18.1.5.0 (OctetString): ATT-1 
[2] .1.3.6.1.4.1.733.6.3.18.1.6.0 (IpAddress): 172.23.100.218 
[3] .1.0.8802.1.1.2.1.2.2.0 (OctetString): 2446 
[4] .1.0.8802.1.1.2.1.2.3.0 (OctetString): 3452 
[5] .1.0.8802.1.1.2.1.2.4.0 (OctetStr",272871335,1/2/2020 16:54,Cancel,1,US-GNMC-HMC,1/2/2020 16:54,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GA-ECOE-OEW,  IUEC977566   ATI ,Express Ticketing: Circuit is bouncing intermittently,272871302,1/2/2020 16:54,Closed,24,GA-ECOE-OEW,1/2/2020 16:54,1,2020,272871302,1,1/2/2020 19:29,,,,,,,,,,,1/2/2020 19:29,1/2/2020 19:29,0,1,1/2/2020 16:54,1/10/2020 4:59,1/8/2020 4:54,1/10/2020 4:59,16,3,,"OZBURN-HESSEY LOGISTICS,",,,IL,,1265477,1265477,745609,AV_12348986,GA-ECOE-OEW,,Web,Any LEC/PTT related outage that is not major (Unscheduled Maint.Emergency Maint.LEC/PTT Power Outage,Access Provider / IXC,Intermittent Failure,0,0,0,NB-IPVPN,,1,155
GU-GCSC-MIS,12.94.97.18," 12.94.97.18 server is down at 2020-01-02 16:42:07 - ISAIAH INDUSTRIES, INC",272871336,1/2/2020 16:54,Closed,1,GU-GCSC-MIS,1/2/2020 16:54,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:54,1/9/2020 2:09,1/9/2020 2:09,1/9/2020 2:09,16,4,,"ISAIAH INDUSTRIES, INC",3430 SHERWOOD AVE,LANCASTER,TX,75134,,,965543,965543,GU-GCSC-MIS,AIP,Auto Detect,WCB Closure,Network,Outage/Cannot Ping,0,1,0,MIS,WAN,1,
GU-GCSC-HMC,GBGBEXWAW0003H,SYSLOG:ASHE>> Event Flood Alarm: Node: GBGBEXWAW0003H OSPF-5-ADJCHG: Process: Received 10 events between 1/2/2020 15:09:08 and 1/2/2020 16:54:02.,272871211,1/2/2020 16:54,Closed,1,GU-GCSC-HMC,1/2/2020 16:54,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:54,1/3/2020 1:01,1/3/2020 0:54,1/3/2020 1:01,16,4,,IBM - EQUIFAX,,,,,,,,EV_EQFX,GU-GCSC-HMC,AIP,Auto Detect,"An outage was caused by external source owned Baseline Circuit (Third party, owned Circuit)",Customer Premises,SNMP,1,1,0,EVPN,,1,
GU-GCSC-CUST,VRT-KR023-Z-UA-ULSANTANK-01,Latency - Roundtrip - SG011A_KR023_COS2V_KR023-Z-UA-ULSANTANK-01_SLA238322. Alarm Status= NEW. Alarm value = 209.90. Start time = Thu Jan 02 16:55:18,272871350,1/2/2020 16:55,Closed,1,GU-GCSC-CUST,1/2/2020 16:55,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:55,1/2/2020 18:01,1/2/2020 16:55,1/2/2020 18:01,16,4,,IBM DOW CHEMICAL,"298 Jangsaengpro-ro, Nam-gu",Ulsan,,680-050,,,,NS_DWC2,GU-GCSC-CUST,AIP,Auto Detect,An AT&T Brief hit occurred and came Clear while testing.,Unknown,Circuit Down,0,1,0,NETWORK SOURCING,UNREACH,1,
GR-GCSC-HMC,CTAC-USUSPSDACNC01R,$RESOLVED:| Customer power/Router restored by power.CTAC-USUSPSDACNC01R router is down at 2020-01-02 16:51:09,272871173,1/2/2020 16:55,Closed,1,GR-GCSC-HMC,1/2/2020 16:55,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:55,1/2/2020 19:48,1/2/2020 19:47,1/2/2020 20:26,16,4,,USPS - POST,3151   DALLAS HIGH SHOALS HIGHWAY ,DALLAS,NC,28034,INC000004692283,4692283,,USPS,GR-GCSC-HMC,AIP,Auto Detect,The customer power was resolved and has been restored.,Environment,Other,1,1,0,OUTSOURCING,POWER,1,
GU-GCSC-CUST,US133-W-UM-00004521-04,AP US133-W-UM-00004521-04 is Down.  It has been disassociated from controller US133-W-UA-0633DCTR-01 for more than 66.42 Minutes,272871351,1/2/2020 16:55,Closed,1,GU-GCSC-CUST,1/2/2020 16:55,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:55,1/2/2020 17:27,1/2/2020 17:22,1/4/2020 14:27,16,3,,IBM DOW CHEMICAL,HWY 18 RIVER RD,HAHNVILLE,LA,70057,,,,NS_DWC2,GU-GCSC-CUST,AIP,Auto Detect,Service restored before isolation,Network,Circuit Down,0,1,0,NETWORK SOURCING,NTF,1,
US-GNMC-IPS,00270426BABF,AT&T VPN Gateway [  DOWN:EDA 3G BKUP 8300     IP:166.184.111.165 MAC:00270426BABF      410-459-5857 RICH MCMANUS           ],272871209,1/2/2020 16:54,Cancel,1,US-GNMC-IPS,1/2/2020 16:54,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GR-GCSC-HMC,UNKNOWN,Performance Test Tool works on local machines and VMs but fails in the Server environment.,272871303,1/2/2020 16:54,Closed,8,GR-GCSC-HMC,1/2/2020 16:54,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:54,2/27/2020 18:17,2/27/2020 18:17,2/27/2020 18:17,16,4,,,NY-575L-15-101,,,,INC5401680,INC5401680,,MR_TIAA,GR-GCSC-HMC,,e-Bonding,"The request for info. for a Non-service impacting issue on IP accounting, RFO has been provided.",NTF,Informational,1,1,0,NETWORK SOURCING,,1,
GU-GCSC-HMC,USCODDDETMI15R02,Power supply status is 3 for the power supply C3900 AC Power Supply 1.,272871343,1/2/2020 16:55,Closed,1,GU-GCSC-HMC,1/2/2020 16:55,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:55,1/2/2020 19:20,1/2/2020 19:18,1/2/2020 19:20,16,3,,CITY OF DETROIT DBA DETROIT WATER-SEWAGE,9300 W Vernor Hwy,DETROIT,MI,48209,,,,ML_CODD,GU-GCSC-HMC,AIP,Auto Detect,"The request for info. for a Non-service impacting issue on IP accounting, RFO has been provided.",NTF,Other,0,1,0,MRS,,1,
GU-GCSC-BVP,USACTODVIIL02R, USACTODVIIL02R router is down at 2020-01-02 16:48:54,272871345,1/2/2020 16:55,Closed,1,GU-GCSC-BVP,1/2/2020 16:55,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:55,1/2/2020 20:43,1/2/2020 20:42,1/2/2020 20:43,16,4,,GLOBAL_AM,11 E NORTH,DANVILLE,IL,61832,,,,SP1326/AM1/NU,GU-GCSC-BVP,AIP,Auto Detect,Cirucit is Up,No Trouble Found,Outage/Node Down,0,0,0,BVOIP,POWER,1,
GU-GCSC-CUST,US133-W-UM-00002413-01,AP US133-W-UM-00002413-01 is Down.  It has been disassociated from controller US133-W-UA-0633DCTR-01 for more than 66.42 Minutes,272871346,1/2/2020 16:55,Closed,1,GU-GCSC-CUST,1/2/2020 16:55,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:55,1/2/2020 20:23,1/2/2020 20:23,1/2/2020 20:24,16,4,,IBM DOW CHEMICAL,HWY 18 RIVER RD,HAHNVILLE,LA,70057,,,,NS_DWC2,GU-GCSC-CUST,AIP,Auto Detect,An AT&T Brief hit occurred and came Clear while testing.,Unknown,Circuit Down,0,1,0,NETWORK SOURCING,,1,
MO-BGTN-VOIP,LA4CA02SGB01CW05QGE0,"SONUS29111-6-2-Trap sonusSgx4000Ss7DestinationAccessibilityChangeNotification: The accessibility of an SS7 Destination has changed. Node ID: 3246887301. Description: Node lsanca03gs6pstp, Destination RCMDVASRDS0246195031 (PC 246-195-31) accessibility chan",272871359,1/2/2020 16:56,Closed,1,MO-BGTN-VOIP,1/2/2020 16:56,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:56,1/2/2020 17:46,1/2/2020 17:46,1/2/2020 17:46,16,3,,,,,,,,,,VOIP,MO-BGTN-VOIP,,Auto Detect,,Came Clear,Other,0,1,0,VOIP,,1,
GR-GCSC-HMC,CTAC-USUSPSSMIKY02R, CTAC-USUSPSSMIKY02R router is down at 2020-01-02 16:51:44,272871175,1/2/2020 16:56,Closed,1,GR-GCSC-HMC,1/2/2020 16:56,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:56,1/2/2020 17:17,1/2/2020 17:00,1/2/2020 17:17,16,4,,USPS - POST,117 W 1ST ST,SMITHS GROVE,KY,42171,INC000004692289,4692289,SJ6875A1,USPS,GR-GCSC-HMC,AIP,Auto Detect,Customer Over Utilization,Network,SNMP,0,0,0,OUTSOURCING,UTILIZATION,1,
GU-GCSC-BVP,USTELENLRAR05R,Express Ticketing: Dropped Packets,272871212,1/2/2020 16:56,Closed,24,GU-GCSC-BVP,1/2/2020 16:56,1,2020,272871212,1,1/2/2020 20:38,,,,,,,,,,,1/2/2020 20:38,1/2/2020 20:38,0,1,1/2/2020 16:56,1/22/2020 17:46,1/22/2020 17:43,1/22/2020 17:46,16,1,,"TELECOMP COMPUTER SERVICES, INC.",,,AR,,,,,TL5537,GU-GCSC-BVP,,Web,"Any trouble caused by transport circuit failure  MIS, PNT, AVPN, DSL, etc. ",Circuit,Response Time Problem,0,1,0,BVOIP,NTF,1,222
MO-BGTN-VOIP,PTDOR31ER8,"PMOSSCOMPASS-6-9202:PTDOR31ER8:VLAN8 Source: COMPASS-CC; Alarm Type: INTERFACE; Interface Name: VLAN8; Parameters: alert_code=VAN_DOWNLINK,OUT_UTIL_PCT=95.24[90-CRIT];IN_UTIL_PCT=93.33[90-CRIT] ; Alert Time: 20200102163423; Alert ID: CC_T_rsprd349_2020010",272871373,1/2/2020 16:57,Closed,1,MO-BGTN-VOIP,1/2/2020 16:57,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:57,1/2/2020 18:01,1/2/2020 18:01,1/2/2020 18:01,16,3,,,,,,,,,,VOIP,MO-BGTN-VOIP,,Auto Detect,,Came Clear,Network,0,1,0,VOIP,,1,
MO-BGTN-VOIP,OM4NE01GC,"PMOSS_F22_BLOCKED_NODE Alertid om4ne01gc_BLOCKED_NODE_NONPLAT_20200102163727_BVOIP: AlertSource BVOIP-CDR: emsStartTime 20200102163727: pmossCollectTime 20200102163727: CurrentTime 20200102163727: AlertAction I,1: AlertSeverity CRITICAL: AlertType ELEMENT",272871394,1/2/2020 16:57,Closed,1,MO-BGTN-VOIP,1/2/2020 16:57,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:57,1/2/2020 17:11,1/2/2020 17:11,1/2/2020 17:11,16,3,,,,,,,,,,VOIP,MO-BGTN-VOIP,,Auto Detect,,Other,Other,0,0,0,ALL SVCS,,1,
GR-GCSC-HMC,USCSTBORLFL02WAP0015,$ Resolved: WAP refresh.,272871398,1/2/2020 16:57,Closed,1,GR-GCSC-HMC,1/2/2020 16:57,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:57,1/25/2020 14:38,1/25/2020 14:37,1/25/2020 14:38,16,4,,CSC TEXTRON,4134 BEAR RD,ORLANDO,FL,32827,INC0383677,INC0383677,,ML_CSTB_TEXT,GR-GCSC-HMC,AIP,Auto Detect,"Any Scheduled Move, Add, Change, or Deletion of Site or AT&T Equipment",Scheduled Project,Scheduled Change,1,1,0,WAN,,1,
GU-GCSC-BVP,USRECRBTRLA03R,AP REV: USRECRBTRLA03R router is down at 2020-01-02 16:36:43,272871317,1/2/2020 16:57,Closed,1,GU-GCSC-BVP,1/2/2020 16:57,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:57,1/3/2020 15:33,1/3/2020 15:05,1/6/2020 15:21,16,1,,RECREATION AND PARK,,,,,,,SS5823,459979,GU-GCSC-BVP,AIP,Auto Detect,LEC or PTT Brief Hit / Came Clear,Network,Outage/Node Down,0,1,0,BVOIP,WAN,1,
US-GNMC-IPS,2704292858,AT&T VPN Gateway [  DOWN:BHOU1NG - SOUTHWEST  IP:166.184.99.86   MAC:002704292858      601-208-6774 RICK BRANTLEY          ],272871215,1/2/2020 16:57,Cancel,1,US-GNMC-IPS,1/2/2020 16:57,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GR-GCSC-HMC,CTAC-USUSPSCANNY01R, CTAC-USUSPSCANNY01R router is down at 2020-01-02 16:54:05,272871378,1/2/2020 16:58,Closed,1,GR-GCSC-HMC,1/2/2020 16:58,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:58,1/2/2020 17:19,1/2/2020 17:02,1/2/2020 17:20,16,4,,USPS - POST,100 MAIN,CANTON,NY,13617,INC000004692302,4692302,SJ6875A1,USPS,GR-GCSC-HMC,AIP,Auto Detect,Customer Over Utilization,Network,SNMP,0,0,0,OUTSOURCING,UTILIZATION,1,
US-GNMC-IPS,2704297188,AT&T VPN Gateway [  DOWN:CLWGW                IP:67.78.12.126    MAC:002704297188      unknown      unknown                ],272871217,1/2/2020 16:58,Cancel,1,US-GNMC-IPS,1/2/2020 16:58,1,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GU-GCSC-HMC,GBGBBONTG0004R, GBGBBONTG0004R interface IF-GBGBBONTG0004R/2 [Se0/0] [frame link to MGX MNCHGBE4.1.20.1.1] is unstable at 2020-01-02 16:51:36,272871319,1/2/2020 16:58,Closed,1,GU-GCSC-HMC,1/2/2020 16:58,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:58,1/9/2020 20:13,1/9/2020 20:13,1/9/2020 20:13,16,4,,IBM - BOOTS,BOOTS NOTTINGHAM,NOTTINGHAM,,NG90 4HQ,,,,EV_BOOTS,GU-GCSC-HMC,AIP,Auto Detect,WCB Closure,Network,SNMP,0,1,0,EVPN,WAN,1,
GU-GCSC-BVP,USSARSTXCTX01R,No Data,272871287,1/2/2020 16:59,Closed,0,GU-GCSC-BVP,1/2/2020 16:59,1,2020,,,,,,,,,,,,,,,,,,1/2/2020 16:59,1/2/2020 18:11,1/2/2020 18:09,1/2/2020 18:12,16,1,,VoIP-MIS,,,,,,,,TL8631/AM1/BV,GU-GCSC-BVP,,Client,Missing or incorrect configuration due to provisioning/implementation < 60 days of acceptance.,AT&T Provisioning,Router Issue,0,1,0,BVOIP,,1,
